facility_id,aspen_facid,status,certification_type,county,fips_county_code,participation_date,approval_date,type_of_care,critical_access,facility_name,address,city,zip,latitude,longitude,contact_email,contact_phone,num_beds,in_psps_zone,in_fire_zone,in_earthquake_zone,proximity_to_dispatch_center,outage_likelihood_score,google_map_link
920000075,CA920000075,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,35312.0,45562.0,SUBACUTE - ADULT,,STUDIO CITY REHABILITATION CENTER,11429 VENTURA BLVD,STUDIO CITY,91604,34.139889,-118.379691,FAC06ADMIN@LONGWOODMGMT.COM,(818) 766-9551,181,,,,,,"https://www.google.com/maps/search/?api=1&query=34.139889,-118.379691"
920000076,CA920000076,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,29658.0,45562.0,,,"VALLEY VISTA NURSING AND TRANSITIONAL CARE, LLC.",6120 VINELAND AVE,NORTH HOLLYWOOD,91606,34.181937,-118.3700565,ADMINISTRATOR@VALLEYVISTANURSING.COM,(818) 763-6275,72,,,,,,"https://www.google.com/maps/search/?api=1&query=34.181937,-118.3700565"
920000077,CA920000077,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,35462.0,45547.0,,,ALAMEDA CARE CENTER,925 W ALAMEDA AVE,BURBANK,91506,34.163847,-118.3130235,FAC52ADMIN@LONGWOODMGMT.COM,(818) 843-1771,89,,,,,,"https://www.google.com/maps/search/?api=1&query=34.163847,-118.3130235"
920000078,CA920000078,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,35557.0,45524.0,,,IMPERIAL CARE CENTER,11441 VENTURA BLVD,STUDIO CITY,91604,34.139979,-118.3803075,FAC47@LONGWOODMGMT.COM,(323) 877-7027,130,,,,,,"https://www.google.com/maps/search/?api=1&query=34.139979,-118.3803075"
920000082,CA920000082,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,27089.0,45538.0,,,WEST HILLS HEALTH AND REHABILITATION CENTER,7940 TOPANGA CANYON BLVD,CANOGA PARK,91304,34.214571,-118.6057395,FAC56ADMIN@LONGWOODMGMT.COM,(818) 347-3800,145,,,,,,"https://www.google.com/maps/search/?api=1&query=34.214571,-118.6057395"
920000083,CA92000083,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,38457.0,,,,CANYON OAKS NURSING AND REHABILITATION CENTER,22029 SATICOY ST,CANOGA PARK,91303,34.208451,-118.607184,GABRIELDAHER@LIFEGEN.NET,(818) 887-7050,185,,,,,,"https://www.google.com/maps/search/?api=1&query=34.208451,-118.607184"
920000084,CA920000084,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,26715.0,45730.0,,,CHATSWORTH PARK HEALTH CARE CENTER,10610 OWENSMOUTH AVE,CHATSWORTH,91311,34.26309,-118.601118,KAMEZQUITA@ENSIGNSERVICES.NET,(818) 882-3200,128,,,,,,"https://www.google.com/maps/search/?api=1&query=34.26309,-118.601118"
920000085,CA920000085,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,25182.0,45560.0,,,WEST VALLEY POST ACUTE,7057 SHOUP AVE,WEST HILLS,91307,34.198866,-118.6152705,ANNEMARIE.JOSEPH@WESTVALLEYHC.COM,(818) 348-8422,128,,,,,,"https://www.google.com/maps/search/?api=1&query=34.198866,-118.6152705"
920000086,CA920000086,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,25447.0,45595.0,,,GRANADA HILLS CONVALESCENT HOSPITAL,16123 CHATSWORTH ST,GRANADA HILLS,91344,34.264971,-118.483551,ADMINISTRATION@GHCARECENTER.COM,(818) 891-1745,48,,,,,,"https://www.google.com/maps/search/?api=1&query=34.264971,-118.483551"
920000087,CA920000087,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,24473.0,45463.0,,,MAGNOLIA GARDENS CONVALESCENT HOSPITAL,17922 S F MISSION BLVD,GRANADA HILLS,91344,34.271406,-118.525199,FAC03ADMIN@LONGWOODMGMT.COM,(818) 360-1864,99,,,,,,"https://www.google.com/maps/search/?api=1&query=34.271406,-118.525199"
920000088,CA920000088,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,24930.0,45730.0,,,RINALDI CONVALESCENT HOSPITAL,16553 RINALDI ST,GRANADA HILLS,91344,34.279785,-118.49292,MKHACHATRYAN@RINALDICARES.COM,(818) 360-1003,99,,,,,,"https://www.google.com/maps/search/?api=1&query=34.279785,-118.49292"
920000089,CA920000089,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,28140.0,45553.0,SUBACUTE - ADULT,,THE REHABILITATION CENTER OF NORTH HILLS,9655 SEPULVEDA BLVD,NORTH HILLS,91343,34.24608,-118.468179,XAVIER.ESQUIVEL@NORTHHILLSHC.COM,(818) 892-8665,138,,,,,,"https://www.google.com/maps/search/?api=1&query=34.24608,-118.468179"
920000090,CA920000090,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,29129.0,,,,CASITAS CARE CENTER,10626 BALBOA BLVD,GRANADA HILLS,91344,34.263252,-118.5016005,RVALDIVIA@CASITASCC.COM,(818) 368-2802,99,,,,,,"https://www.google.com/maps/search/?api=1&query=34.263252,-118.5016005"
920000091,CA920000091,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,26665.0,45622.0,SUBACUTE - ADULT,,TOPANGA TERRACE,22125 ROSCOE BLVD,CANOGA PARK,91304,34.220196,-118.6088625,LHEVER@TOPANGATERRACE.COM,(818) 883-7292,112,,,,,,"https://www.google.com/maps/search/?api=1&query=34.220196,-118.6088625"
920000092,CA920000092,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,34256.0,45520.0,,,STONEY POINT HEALTHCARE CENTER,21820 CRAGGY VIEW ST.,CHATSWORTH,91311,34.254981,-118.604979,EDWARDO.AGUINAGA@WESTVALLEYHC.COM,(818) 590-0783,132,,,,,,"https://www.google.com/maps/search/?api=1&query=34.254981,-118.604979"
920000269,CA920000269,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,39976.0,,,,VILLA SCALABRINI SPECIAL CARE UNIT,10631 VINEDALE ST,SUN VALLEY,91352,34.228782,-118.3628565,ARDY@VILLASCALABRINI.COM,(818) 768-6500,58,,,,,,"https://www.google.com/maps/search/?api=1&query=34.228782,-118.3628565"
920000280,CA920000280,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,33291.0,45569.0,,,ANTELOPE VALLEY CARE CENTER,44567 15TH ST W,LANCASTER,93534,34.692615,-118.1574855,TEI.VANDERFORD@AVCARECENTER.COM,(661) 949-5524,199,,,,,,"https://www.google.com/maps/search/?api=1&query=34.692615,-118.1574855"
920000289,92000289,OPEN,LICENSED ONLY,LOS ANGELES,6037,,,"STP, 208 BEDS",,SYLMAR HEALTH AND REHABILITATION CENTER,12220 FOOTHILL BLVD,SYLMAR,91342,34.281351,-118.402668,CBFRIEDMAN@GMAIL.COM,(818) 834-5082,208,,,,,,"https://www.google.com/maps/search/?api=1&query=34.281351,-118.402668"
920000292,CA920000292,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,34309.0,45561.0,,,ARARAT NURSING FACILITY,15099 MISSION HILLS RD,MISSION HILLS,91345,34.282377,-118.4612175,WALTERH@ARARATHOME.ORG,(818) 837-1800,254,,,,,,"https://www.google.com/maps/search/?api=1&query=34.282377,-118.4612175"
920000302,CA920000302,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,36349.0,45646.0,,,WINDSOR TERRACE HEALTHCARE CENTER,7447 SEPULVEDA BLVD,VAN NUYS,91405,34.206282,-118.466775,ADMINISTRATOR@WINDSORTERRACECARE.COM,(818) 787-3400,133,,,,,,"https://www.google.com/maps/search/?api=1&query=34.206282,-118.466775"
920000304,CA970000093,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,34478.0,45660.0,,,GLENHAVEN HEALTHCARE,212 W CHEVY CHASE DR,GLENDALE,91204,34.133148,-118.256976,MARYDES@CARAVANOPERATIONS.COM,(818) 240-6720,52,,,,,,"https://www.google.com/maps/search/?api=1&query=34.133148,-118.256976"
920000306,CA970000095,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,28825.0,45489.0,,,AUTUMN HILLS HEALTH CARE CENTER,430 N GLENDALE AVE,GLENDALE,91206,34.152705,-118.2433635,SXPETROSYAN@MARINERHEALTHCARE.COM,(818) 246-5677,99,,,,,,"https://www.google.com/maps/search/?api=1&query=34.152705,-118.2433635"
920000310,CA920000310,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,37422.0,45483.0,CCRC,,THE GARDENS HEALTHCARE CENTER,17650 DEVONSHIRE ST,NORTHRIDGE,91325,34.2567,-118.5191595,KEITHV@ASPENHEALTH.COM,(818) 477-4030,45,,,,,,"https://www.google.com/maps/search/?api=1&query=34.2567,-118.5191595"
920000312,CA920000127,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,38272.0,45686.0,SUBACUTE - PEDIATRIC,,TOTALLY KIDS SPECIALTY HEALTHCARE-SUN VALLEY,10716 LA TUNA CANYON RD,SUN VALLEY,91352,34.233867,-118.36413,ADMINISTRATOR@TOTALLYKIDSSVSH.COM,(818) 252-5863,45,,,,,,"https://www.google.com/maps/search/?api=1&query=34.233867,-118.36413"
930000436,CA930000436,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,39528.0,45701.0,SUBACUTE - ADULT,,PROVIDENCE LITTLE COMPANY OF MARY SUBACUTE CARE CENTER,1322 W 6TH ST,SAN PEDRO,90732,33.738966,-118.306197,PLCMSP-SACC.REGULATORY@PROVIDENCE.ORG,(310) 832-3311,125,,,,,,"https://www.google.com/maps/search/?api=1&query=33.738966,-118.306197"
930000547,CA930000095,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,24289.0,43691.0,,,LONG BEACH MEMORIAL MEDICAL CENTER D/P SNF,2801 ATLANTIC AVE,LONG BEACH,90806,33.808293,-118.186632,LSNEED@MEMORIALCARE.ORG,(562) 933-1123,42,,,,,,"https://www.google.com/maps/search/?api=1&query=33.808293,-118.186632"
930000564,CA930000564,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,31695.0,45449.0,SUBACUTE - ADULT,,SAN GABRIEL VALLEY MEDICAL CENTER D/P SNF,438 W LAS TUNAS DR,SAN GABRIEL,91776,34.100802,-118.1058795,JON.AQUINO@AHMCHEALTH.COM,(626) 289-5454,44,,,,,,"https://www.google.com/maps/search/?api=1&query=34.100802,-118.1058795"
930000575,CA930000575,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,26148.0,45679.0,SUBACUTE - ADULT,,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER D/P SNF,4636 FOUNTAIN AVE,LOS ANGELES,90029,34.095249,-118.2908655,USRAH.HAMZIE@HPMEDCENTER.COM,(323) 913-4837,89,,,,,,"https://www.google.com/maps/search/?api=1&query=34.095249,-118.2908655"
930000611,CA930000611,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,31412.0,45722.0,SUBACUTE - ADULT,,PACIFICA HOSPITAL OF THE VALLEY D/P SNF,9449 SAN FERNANDO RD,SUN VALLEY,91352,34.240077,-118.396485,KMOTEN@PACIFICAHOSPITAL.COM,(818) 252-2391,98,,,,,,"https://www.google.com/maps/search/?api=1&query=34.240077,-118.396485"
930000669,CA930000669,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,31112.0,45464.0,,,CATALINA ISLAND HEALTH,100 FALLS CANYON RD,AVALON,90704,33.339267,-118.3307535,,(310) 510-0700,4,,,,,,"https://www.google.com/maps/search/?api=1&query=33.339267,-118.3307535"
930000681,CA930000681,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,28764.0,45440.0,SUBACUTE - ADULT,,PROVIDENCE HOLY CROSS MEDICAL CENTER D/P SNF,11600A INDIAN HILLS RD,MISSION HILLS,91345,34.28104194,-118.4588158,ANGIE.TORRES@PROVIDENCE.ORG,(818) 365-8051,48,,,,,,"https://www.google.com/maps/search/?api=1&query=34.28104194,-118.4588158"
930000685,CA930000685,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,31790.0,45637.0,SUBACUTE - ADULT,,EAST LOS ANGELES DOCTORS HOSPITAL D/P SNF,4060 WHITTIER BLVD,LOS ANGELES,90023,34.023717,-118.18404,,,25,,,,,,"https://www.google.com/maps/search/?api=1&query=34.023717,-118.18404"
930000722,CA000000093,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,24289.0,45102.0,,,GLENDALE MEMORIAL HOSPITAL AND HEALTH CTR. D/P SNF,1420 S CENTRAL AVE,GLENDALE,91204,34.12840144,-118.2577489,JASON.BLACK@DIGNITYHEALTH.ORG,(818) 502-2218,30,,,,,,"https://www.google.com/maps/search/?api=1&query=34.12840144,-118.2577489"
930000735,93000735,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,44896.0,45601.0,,,PIH HEALTH GOOD SAMARITAN HOSPITAL D/P SNF,1225 WILSHIRE BLVD,LOS ANGELES,90017,34.05328501,-118.265336,,,28,,,,,,"https://www.google.com/maps/search/?api=1&query=34.05328501,-118.265336"
930000744,CA930000744,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,24473.0,45420.0,,,MOTION PICTURE & TELEVISION HOSPITAL D/P SNF,23388 MULHOLLAND DR,WOODLAND HILLS,91364,34.156458,-118.6351785,SHIRLEY.HEIDERSBACH@MPTF.COM,(818) 876-1096,110,,,,,,"https://www.google.com/maps/search/?api=1&query=34.156458,-118.6351785"
930000773,CA930000773,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,29259.0,45406.0,,,PROVIDENCE LITTLE COMPANY OF MARY TRANSITIONAL CARE CENTER,4320 MARICOPA ST,TORRANCE,90503,33.839397,-118.3597155,PLCMT-TCC.REGULATORY@PROVIDENCE.ORG,,115,,,,,,"https://www.google.com/maps/search/?api=1&query=33.839397,-118.3597155"
930000793,CA930000793,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,39539.0,45506.0,SUBACUTE - ADULT,,ALHAMBRA HOSPITAL MEDICAL CENTER D/P SNF,100 S RAYMOND AVE,ALHAMBRA,91801,34.090488,-118.144098,ILAI@ALHAMBRAHOSPITAL.COM,(626) 570-1606,26,,,,,,"https://www.google.com/maps/search/?api=1&query=34.090488,-118.144098"
930000802,CA9300802,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,41089.0,45660.0,SUBACUTE - ADULT,,SOUTHERN CALIFORNIA HOSPITAL,3828 DELMAS TER,CULVER CITY,90232,34.023222,-118.3969305,,(310) 836-7000,21,,,,,,"https://www.google.com/maps/search/?api=1&query=34.023222,-118.3969305"
930000822,CA930000822,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,32384.0,45468.0,,,WHITE MEMORIAL MEDICAL CENTER D/P SNF,1720 E CESAR E CHAVEZ AVE,LOS ANGELES,90033,34.050735,-118.216962,DESAIN1@AH.ORG,(323) 268-5040,27,,,,,,"https://www.google.com/maps/search/?api=1&query=34.050735,-118.216962"
930000865,CA930000865,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,32687.0,45659.0,SUBACUTE - ADULT,,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,91436,34.157448,-118.4870655,,,28,,,,,,"https://www.google.com/maps/search/?api=1&query=34.157448,-118.4870655"
930000892,93000877,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,43573.0,45553.0,,,GLENDALE ADVENTIST MEDICAL CENTER D/P SNF,1509 WILSON TER,GLENDALE,91206,34.150779,-118.230615,J.C.LANSANGAN@MARINERHEALTHCARE.COM,(818) 409-8072,40,,,,,,"https://www.google.com/maps/search/?api=1&query=34.150779,-118.230615"
930000904,CA930000904,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,33210.0,,SUBACUTE - ADULT,,MEMORIAL HOSPITAL OF GARDENA D/P SNF,1145 W REDONDO BEACH BLVD,GARDENA,90247,33.893073,-118.2950595,,,69,,,,,,"https://www.google.com/maps/search/?api=1&query=33.893073,-118.2950595"
930001410,CA930001410,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,34358.0,45428.0,SUBACUTE - PEDIATRIC,,WHITTIER HOSPITAL MEDICAL CENTER D/P SNF,9080 COLIMA RD,WHITTIER,90605,33.950448,-118.004499,REINALI.ZABALERIO@AHMCHEALTH.COM,(562) 945-3561,22,,,,,,"https://www.google.com/maps/search/?api=1&query=33.950448,-118.004499"
930001463,CA930001463,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,34394.0,,,,TORRANCE MEMORIAL MEDICAL CENTER D/P SNF,3330 LOMITA BLVD,TORRANCE,90505,33.812352,-118.344411,,,40,,,,,,"https://www.google.com/maps/search/?api=1&query=33.812352,-118.344411"
930001498,CA930001498,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,34627.0,45468.0,,,"EMANATE HEALTH INTER-COMMUNITY HOSPITAL, D/P SNF",210 W SAN BERNARDINO RD,COVINA,91723,34.08804,-117.893412,MALBARECE@EMANATEHEALTH.ORG,(626) 915-6215,23,,,,,,"https://www.google.com/maps/search/?api=1&query=34.08804,-117.893412"
930001552,CA9300001552,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,41787.0,45435.0,SUBACUTE - ADULT,,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,91403,34.160256,-118.4488965,FAC98ADMIN@LONGWOODMGNT.COM,,22,,,,,,"https://www.google.com/maps/search/?api=1&query=34.160256,-118.4488965"
930001558,CA930001558,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,34859.0,45664.0,SUBACUTE - ADULT,,LOS ANGELES COMMUNITY HOSPITAL D/P SNF,4081 E OLYMPIC BLVD,LOS ANGELES,90023,34.0191,-118.1863665,,,39,,,,,,"https://www.google.com/maps/search/?api=1&query=34.0191,-118.1863665"
930001561,CA930001561,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,34984.0,45614.0,SUBACUTE - ADULT,,WEST COVINA MEDICAL CENTER D/P SNF,725 S ORANGE AVE,WEST COVINA,91790,34.071354,-117.944757,ADMINISTRATION@WESTCOVINAMC.COM,(626) 338-8481,33,,,,,,"https://www.google.com/maps/search/?api=1&query=34.071354,-117.944757"
930001562,CA930001562,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,34838.0,45630.0,SUBACUTE - ADULT,,GREATER EL MONTE COMMUNITY HOSPITAL D/P SNF,1701 SANTA ANITA AVE,SOUTH EL MONTE,91733,34.047765,-118.0434375,JOSE.ORTEGA@AHMCHEALTH.COM,(626) 579-7777,11,,,,,,"https://www.google.com/maps/search/?api=1&query=34.047765,-118.0434375"
930001577,CA930001577,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,35110.0,45519.0,,,PRESBYTERIAN INTERCOMMUNITY HOSPITAL D/P SNF,12401 WASHINGTON BLVD,WHITTIER,90602,33.969339,-118.0490535,NORMA.DIAZ-PHAN@PIHHEALTH.ORG,(562) 698-0811,35,,,,,,"https://www.google.com/maps/search/?api=1&query=33.969339,-118.0490535"
940000001,CA940000001,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,26573.0,45641.0,,,SUNNY HILLS POST ACUTE,12200 LA MIRADA BLVD,LA MIRADA,90638,33.919623,-118.010664,ADMIN@SUNNYHILLSPOSTACUTE.COM,(562) 947-8691,142,,,,,,"https://www.google.com/maps/search/?api=1&query=33.919623,-118.010664"
940000004,CA940000004,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,31329.0,45522.0,,,"BAY VISTA HEALTHCARE & WELLNESS CENTRE, LP",5901 DOWNEY AVE,LONG BEACH,90805,33.86322,-118.151631,ADMINISTRATOR@CVBAYVISTA.COM,(562) 634-4693,70,,,,,,"https://www.google.com/maps/search/?api=1&query=33.86322,-118.151631"
940000005,CA940000005,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,24881.0,45671.0,,,BROADWAY BY THE SEA,2725 E BROADWAY,LONG BEACH,90803,33.766164,-118.1600505,RENEWALS@ENSIGNSERVICES.NET,(562) 434-4494,98,,,,,,"https://www.google.com/maps/search/?api=1&query=33.766164,-118.1600505"
940000006,CA940000006,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,28703.0,45614.0,,,LAKEWOOD HEALTHCARE CENTER,12023 LAKEWOOD BLVD,DOWNEY,90242,33.92599116,-118.1312238,ADMINISTRATOR@LWHEALTHCARE.COM,(562) 869-0978,290,,,,,,"https://www.google.com/maps/search/?api=1&query=33.92599116,-118.1312238"
940000007,CA940000007,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,24600.0,,,,ATLANTIC MEMORIAL HEALTHCARE CENTER,2750 ATLANTIC AVE,LONG BEACH,90806,33.806745,-118.184328,WWILLIAMS@ENSIGNSERVICES.NET,(562) 424-8101,100,,,,,,"https://www.google.com/maps/search/?api=1&query=33.806745,-118.184328"
940000010,CA940000010,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,38098.0,45497.0,,,BEL VISTA HEALTHCARE CENTER,5001 E ANAHEIM ST,LONG BEACH,90804,33.782886,-118.1354175,JON.DUERDEN@BELVISTA.COM,(562) 494-5001,41,,,,,,"https://www.google.com/maps/search/?api=1&query=33.782886,-118.1354175"
940000011,CA940000011,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,25624.0,45696.0,,,BELL CONVALESCENT HOSPITAL,4900 FLORENCE AVE,BELL,90201,33.968826,-118.180179,TIM-PARK@BELLNURSINGCARE.COM,(323) 560-2045,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.968826,-118.180179"
940000012,CA940000012,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,25815.0,,SUBACUTE - ADULT,,BRIARCREST NURSING CENTER,5648 GOTHAM ST,BELL GARDENS,90201,33.960726,-118.1664495,JGURON@BRIARCRESTNURSING.COM,(562) 927-2641,135,,,,,,"https://www.google.com/maps/search/?api=1&query=33.960726,-118.1664495"
940000013,CA940000013,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,26785.0,,,,BELLFLOWER POST ACUTE,9710 ARTESIA BLVD,BELLFLOWER,90706,33.87429,-118.127133,ADMINISTRATOR@BELLFLOWERPA.COM,(562) 925-2274,59,,,,,,"https://www.google.com/maps/search/?api=1&query=33.87429,-118.127133"
940000014,CA940000014,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,26238.0,45430.0,,,ROSE VILLA HEALTHCARE CENTER,9028 ROSE ST,BELLFLOWER,90706,33.869088,-118.141713,RENEWALS@ENSIGNSERVICES.NET,(562) 925-4252,53,,,,,,"https://www.google.com/maps/search/?api=1&query=33.869088,-118.141713"
940000015,CA940000015,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,26298.0,45530.0,,,THE ORCHARD - POST ACUTE CARE,12385 WASHINGTON BLVD,WHITTIER,90606,33.968052,-118.049733,RENEWALS@ENSIGNSERVICES.NET,(562) 693-7701,162,,,,,,"https://www.google.com/maps/search/?api=1&query=33.968052,-118.049733"
940000016,CA940000016,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,26054.0,45552.0,,,BIXBY TOWERS POST-ACUTE REHAB,3747 ATLANTIC AVE,LONG BEACH,90807,33.826023,-118.18557,AUSTINM@ASPENHEALTH.COM,(562) 426-6123,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.826023,-118.18557"
940000017,CA940000017,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,28369.0,45406.0,,,DOWNEY POST ACUTE,13007 PARAMOUNT BLVD,DOWNEY,90242,33.918372,-118.1568375,RENEWALS@ENSIGNSERVICES.NET,(562) 923-9301,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.918372,-118.1568375"
940000019,CA940000019,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,26298.0,45706.0,,,WHITTIER HILLS HEALTH CARE CENTER,10426 BOGARDUS AVE,WHITTIER,90603,33.941592,-117.9830025,CCLUFF@ENSIGNSERVICES.NET,(562) 599-9423,160,,,,,,"https://www.google.com/maps/search/?api=1&query=33.941592,-117.9830025"
940000020,CA940000020,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,26268.0,45475.0,,,COSTA DEL SOL HEALTHCARE,1016 S RECORD AVE,LOS ANGELES,90023,34.021818,-118.1823795,MATT.SISCO@COSTADELSOLHC.COM,(323) 329-5732,99,,,,,,"https://www.google.com/maps/search/?api=1&query=34.021818,-118.1823795"
940000023,CA940000023,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,27376.0,,,,OCEAN RIDGE POST ACUTE,3850 E ESTHER ST,LONG BEACH,90804,33.788628,-118.14678,BRADEN.BAIR@OCEANRIDGEPA.COM,(562) 498-3368,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.788628,-118.14678"
940000024,CA940000024,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,35194.0,45552.0,,,NORWALK SKILLED NURSING & WELLNESS CENTRE,11510 IMPERIAL HWY,NORWALK,90650,33.916779,-118.0878345,ADMINISTRATOR@NORWLKWC.COM,(562) 868-6791,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.916779,-118.0878345"
940000025,CA940000025,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,26982.0,,"STP, 163 BEDS",,VIEW HEIGHTS CONVALESCENT HOSPITAL,12619 AVALON BLVD,LOS ANGELES,90061,33.918201,-118.265679,CONTACTUS@VIEWHEIGHTS.COM,(323) 757-1881,161,,,,,,"https://www.google.com/maps/search/?api=1&query=33.918201,-118.265679"
940000026,CA940000026,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,30819.0,45615.0,"STP, 148 BEDS",,LA PAZ GEROPSYCHIATRIC CENTER,8835 VANS ST,PARAMOUNT,90723,33.892281,-118.1438955,CUDEH@TELECARECORP.COM,(562) 633-5111,173,,,,,,"https://www.google.com/maps/search/?api=1&query=33.892281,-118.1438955"
940000029,CA940000029,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,25807.0,45540.0,,,WINDSOR CONVALESCENT CENTER OF NORTH LONG BEACH,260 E MARKET ST,LONG BEACH,90805,33.854013,-118.1906415,ADMINISTRATOR@WINDSORNORTHLONGBEACH.COM,(562) 428-4681,120,,,,,,"https://www.google.com/maps/search/?api=1&query=33.854013,-118.1906415"
940000030,CA940000030,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,25385.0,45722.0,,,VILLA SERENA HEALTHCARE CENTER,723 E 9TH ST,LONG BEACH,90813,33.777999,-118.1832345,ADMINISTRATOR@VILLASERENAHC.COM,(818) 281-9101,52,,,,,,"https://www.google.com/maps/search/?api=1&query=33.777999,-118.1832345"
940000031,CA940000031,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,25575.0,45443.0,,,CATERED MANOR NURSING CENTER,4010 N VIRGINIA RD,LONG BEACH,90807,33.831081,-118.1902545,CATEREDREG@COVENANTCARE.COM,(480) 436-3600,83,,,,,,"https://www.google.com/maps/search/?api=1&query=33.831081,-118.1902545"
940000033,CA940000033,OPEN,LICENSED AND CERTIFIED,LOS ANGELES,6037,35767.0,45505.0,,,COLONIAL GARDENS NURSING CENTER,7246 ROSEMEAD BLVD,PICO RIVERA,90660,33.979239,-118.0986165,BLOWN1969@HOTMAIL.COM,(562) 949-2591,99,,,,,,"https://www.google.com/maps/search/?api=1&query=33.979239,-118.0986165"
